gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,InternetService,Contract,Churn
Female,-0.430791932198321,Yes,Yes,1.6024612183259193,No,-0.10889230084080717,-0.9991817137737824,Fiber optic,Two year,0
Female,1.2758130190236172,Yes,No,3.760644411882497,Yes,2.8284184418115172,0.6474750834266897,DSL,Month-to-month,0
Male,-0.586960372941143,No,No,-1.8936684907900792,No,-3.5320376742578805,-1.4279081554564754,Fiber optic,One year,0
Female,-0.597232630820388,Yes,No,-3.102118922047265,Yes,-0.6206102549190557,-1.014385335463525,DSL,Two year,0
Male,2.8435180361679833,Yes,No,-0.9118522141687353,No,6.08120011438136,-0.19977909732804267,Fiber optic,Month-to-month,1
Female,0.3424818145752182,No,No,-2.976639246056607,No,-1.3800119527892256,0.5784531978780227,DSL,Month-to-month,0
Female,1.0005752578500249,Yes,No,-3.782486903554356,No,-2.246539434574282,3.0908605903522646,No,Month-to-month,1
Female,-3.273306754410415,No,Yes,1.0208049627527562,No,-3.3561665574226587,-2.6655274907120114,DSL,One year,0
Male,0.5342674701422598,No,Yes,2.599512827188428,Yes,0.6152845757086237,-0.18585016844833668,Fiber optic,Month-to-month,0
Female,-2.847418543827186,No,No,-0.051833756849821944,No,-5.460002759474739,0.41293002610135776,Fiber optic,Month-to-month,0
Male,-0.3001661224910728,No,No,0.5286978037401666,Yes,-1.4169872367253997,-1.8637341905664941,No,Month-to-month,1
Male,-0.42445221539945355,Yes,Yes,-2.1165039209436305,Yes,-5.172560810870271,-0.45033735385472873,No,One year,0
Female,-0.8529623826393484,No,No,-0.6517692384478608,Yes,-2.683570271033696,-1.8010328718963475,No,One year,1
Female,-2.6034659914524028,Yes,Yes,-0.8442449662025807,Yes,-6.507817988266932,0.5353879064049167,DSL,Two year,1
Male,-1.8294207172997923,Yes,Yes,0.8536103873387593,No,-1.9745126840888352,-0.5871109373220218,Fiber optic,Month-to-month,0
Female,-0.610753149525516,Yes,No,1.5042009772918505,Yes,-1.026691866594037,-0.43397695387303625,No,Month-to-month,0
Male,-2.510095357272611,No,No,-0.8568911910670451,No,-6.103781891819754,-1.939740035999506,DSL,Month-to-month,0
Female,-2.34365961832901,Yes,No,0.2784716911218301,No,-3.1166006650306413,0.19548196754870273,Fiber optic,One year,1
Male,-0.5192971148024434,No,Yes,0.14265328756141793,Yes,-2.2488017471283666,-0.9077465201513679,Fiber optic,Two year,1
Female,-3.511757137291289,No,No,-0.35885723999435615,Yes,-4.976681203609017,0.22192826046633818,No,Month-to-month,0
Female,2.5425072734071974,No,Yes,-0.48963241264291246,No,-1.6330269922136407,0.5586437477309032,No,Two year,0
Female,2.606288342016502,No,No,4.234052425037195,No,6.192547233791885,-0.06066782930479575,Fiber optic,Two year,0
Female,-2.519826485104038,No,No,-0.7312068079030609,Yes,-3.4506677857820867,-0.35472455666851177,Fiber optic,Two year,1
Female,-1.302966658539101,No,No,-0.37862381204804874,Yes,-2.506409412708763,-1.207452569132502,Fiber optic,Month-to-month,0
Female,-0.4830994044201484,No,Yes,1.8781284831242278,No,-1.1114995967832897,2.0166273723803254,No,One year,0
Female,-0.8942422796844773,No,Yes,0.3111850921137842,No,0.2138006273820954,1.8919120568540053,DSL,One year,0
Female,-2.1021182415850888,Yes,No,-1.0088161001636777,No,-5.943515819244686,-0.49058597710654994,Fiber optic,Two year,0
Male,-2.5194365282589204,No,Yes,-0.6144254716812547,Yes,-4.412323393902484,1.483471221003423,DSL,Two year,0
Male,-1.051697004627119,Yes,No,-0.0029906806870939606,Yes,-2.708319982191128,-2.9108952830872754,No,Two year,0
Female,-0.8309353488578338,Yes,Yes,-2.8142476092130195,Yes,-2.31100583390986,-3.2368023277764815,No,Month-to-month,0
Female,0.6678940728521097,Yes,Yes,2.706384542927421,Yes,2.7511628100191237,0.48602900001694493,Fiber optic,Month-to-month,0
Female,-3.0301505666618573,No,No,-2.10163433748831,Yes,-7.695833243033275,-0.17891116628670178,DSL,Two year,0
Female,-1.1494680989614188,Yes,Yes,-2.1081414477097056,No,-2.1889482332028574,0.02742893332605556,DSL,Month-to-month,1
Male,-0.9041856478411116,Yes,Yes,1.0999044200069283,Yes,0.21120006193142968,0.2946708391057209,DSL,One year,1
Female,-3.5086189556225773,Yes,Yes,-2.162192649751952,Yes,-6.64299493398122,-0.0527331893222478,DSL,One year,0
Female,-3.3679172825960464,Yes,No,0.39571091475478015,Yes,-1.2754786751463902,-2.274662676955038,No,One year,1
Female,0.8772810628371257,Yes,No,3.31933176960205,Yes,1.635038507991696,1.3971214920142825,No,Month-to-month,0
Female,1.6321972265752627,Yes,No,2.9977806045250084,No,1.6563807432699336,2.766333508630696,DSL,Two year,0
Male,-1.4576381677968007,No,Yes,2.1534427748437937,Yes,-3.5355416885961426,0.9294461320731848,Fiber optic,Month-to-month,0
Male,-0.21452610681287398,Yes,Yes,-0.7781485742756185,Yes,0.7425481331810747,-1.7304986123293244,No,One year,1
Female,-1.43301688106297,No,Yes,0.6608925762114177,Yes,-2.2702481336025273,-2.406512072094148,Fiber optic,One year,0
Male,-3.9827963106928275,Yes,No,0.9900049520841607,No,-4.925326376613417,-4.083105108123137,No,One year,0
Female,-0.815178914174852,Yes,No,1.8044985678012004,No,-2.117982492656165,2.0934227744936162,No,Two year,0
Female,-4.386934917117294,Yes,Yes,-2.155608040176253,No,-8.84296828172715,2.611697032898902,No,Two year,0
Female,-1.8542052982717454,Yes,No,-0.29335986696652494,Yes,-3.3493902469859194,1.3032604097328269,Fiber optic,One year,1
Female,-0.4038373401650991,No,No,-0.2447723373155778,Yes,-4.061486568633185,0.10369488647760128,No,One year,0
Female,0.5151171472843135,No,Yes,1.2684309753131968,Yes,-1.0529040390503324,-0.5133153154388586,No,Month-to-month,1
Female,-2.0880299371514406,Yes,No,1.6130605549034986,No,-4.424595319311289,-1.516506132976796,Fiber optic,One year,0
Male,0.8772949801235512,Yes,Yes,1.293901500554754,Yes,-2.665542197477669,0.47382133875972965,Fiber optic,One year,1
Male,0.6422171710139428,Yes,Yes,-4.055384429561304,No,0.20177064531449246,-0.2835351909269953,Fiber optic,One year,0
Female,1.2232367155314767,No,No,3.031459052935045,No,4.556385218305182,-0.7474618223484424,Fiber optic,Month-to-month,0
Male,-1.5854503485060367,Yes,No,0.704086658578919,Yes,-3.4453044255811482,-0.00019100564673024678,No,Two year,0
Female,0.9818229972079358,Yes,No,0.21403420631447423,No,1.2769955395242831,-3.8117028462061513,Fiber optic,Month-to-month,1
Male,0.6783546619042591,No,Yes,2.740215245805919,Yes,-0.37002700107833,1.0408881527832181,No,Two year,0
Male,-0.23613430298381788,Yes,Yes,-0.4799499433322868,Yes,-7.694490014616218,-2.3312037475897944,No,Two year,0
Female,0.34391797377983846,Yes,No,1.096773870347286,Yes,1.075666257092588,-2.2028933110236264,No,Month-to-month,1
Male,-0.9747157186848456,No,Yes,0.9911235725415849,No,-2.3128019423226385,2.1383255273989246,DSL,Two year,0
Male,-0.8813696796689688,Yes,Yes,1.615207111358007,Yes,-2.2290548819262157,2.017457942566181,Fiber optic,Two year,0
Female,2.0341553425686576,No,No,0.4393369195916472,Yes,0.8499458170629557,-0.15815472851756884,Fiber optic,One year,1
Female,0.1606156374942902,Yes,No,-2.91397680277262,Yes,-4.599721862029446,4.089316363279743,Fiber optic,Two year,1
Female,-0.5856554812274679,Yes,No,2.4615778538410718,No,-0.889398261546065,1.7891981263274142,DSL,One year,0
Male,-0.9594616394383891,No,Yes,1.6356506105177173,Yes,-0.5868991371304071,-0.06283968390797834,No,Month-to-month,0
Female,-5.572381483892674,No,No,2.196574108634323,Yes,-6.205352316635824,-3.7556672557905073,Fiber optic,Month-to-month,0
Male,-3.690588798700443,Yes,No,-1.9257501613867773,Yes,-4.703707918991727,-0.3376730244817048,DSL,Two year,1
Female,-0.6723841229099338,No,Yes,2.1601922247375698,No,-1.3041027369495746,2.6533522417516817,Fiber optic,Month-to-month,0
Male,-1.542376063548582,Yes,Yes,-1.0187886789994287,No,-1.3285995492164806,-2.958049290757332,No,One year,0
Male,-1.0747214880660065,No,Yes,0.46590575845219817,No,-1.2908301213503883,-0.8016104643906663,Fiber optic,Month-to-month,0
Male,-2.242946771141378,No,No,0.46749818272444776,Yes,-3.555471858703907,-0.7655305876958517,Fiber optic,Month-to-month,0
Male,-3.6432153599201653,Yes,No,0.9478416802949761,Yes,-6.10302447297715,-3.188603700409776,No,One year,0
Male,0.27626575763979955,No,Yes,1.1083945191053353,Yes,-2.234552238574134,1.6207769892962056,Fiber optic,One year,0
Male,-1.1605283067685435,No,Yes,1.7772563715474163,No,-2.8170644182183247,3.0220917426468707,No,One year,0
Male,-1.8765881342809632,Yes,No,-0.11335692125217856,Yes,-4.657419851127932,0.5799394365248871,No,Month-to-month,0
Female,-0.7058634312156966,No,Yes,-0.5994784984419702,Yes,-2.2247583789856873,-0.9727838714038173,DSL,Two year,0
Female,-1.16858256474061,No,Yes,1.9088494805522442,Yes,-2.7865973218487445,1.3992356427593875,Fiber optic,Month-to-month,0
Male,-1.0560078583064414,No,Yes,-1.8801687221293706,No,-1.2843006021661936,0.1601331421002432,No,One year,0
Male,0.23104261712604102,No,Yes,1.3661430438436768,Yes,-0.09377607141897738,-2.2834837531392784,DSL,Two year,1
Female,-0.7990604820292206,Yes,No,-0.7473132152867848,Yes,-7.182273099647041,0.06236491593247151,No,Two year,0
Female,-2.3547913541543615,No,Yes,-0.5932141452876329,Yes,-0.7365256468329483,-2.66749598450789,Fiber optic,One year,0
Male,0.883162217153171,Yes,Yes,-0.48315080145637723,No,-2.5482082272676356,1.3301356686314176,Fiber optic,Two year,1
Female,-1.2507401225221757,No,No,-0.197880357790716,Yes,-1.5823207828554322,-2.50841891357161,Fiber optic,Month-to-month,0
Male,-2.7193383235084316,No,No,-0.03464182974167962,No,-4.752904495515412,-4.50300825898245,Fiber optic,One year,0
Female,-1.658996910555854,No,No,-1.2142137068131316,Yes,-4.381848750526297,-0.8411148065666518,DSL,One year,0
Male,-0.25548036304711663,No,No,-2.411659676024809,Yes,-0.07791237399239691,-1.1324448417499478,Fiber optic,Month-to-month,0
Female,1.3002103800382043,No,Yes,2.7307267368072523,Yes,0.5514253705469223,0.6570187279149746,No,Month-to-month,0
Male,-0.12940683530466557,No,Yes,-0.34222764620236656,Yes,-4.2653894255045355,1.1077571103862742,DSL,Month-to-month,0
Female,-1.6563445214891703,No,No,0.22321839305718716,Yes,0.6906066335064399,0.9720637826892716,No,Month-to-month,1
Female,0.8282285368506477,Yes,No,-2.663521260648814,No,-1.1476549063086996,-0.5318644019831753,Fiber optic,Two year,1
Female,-0.3128243945727841,Yes,No,0.893014142610906,No,-6.177713382991993,4.003911576202608,No,One year,0
Female,-1.4821628697214613,No,Yes,-0.5815560604563685,Yes,-7.110002377890552,3.6179069498778422,DSL,Two year,0
Female,0.4493158876307708,No,No,2.9495287835079784,Yes,1.3984689078550776,-0.42404488460587086,DSL,One year,0
Male,3.1077825106162598,Yes,No,5.19586905611858,Yes,6.4455784947381085,-0.8609336604180124,Fiber optic,One year,0
Female,-4.5422788128410785,No,No,-2.828313799864755,Yes,-11.778933570767778,4.229419023937379,Fiber optic,One year,0
Male,-1.0483754548862185,No,No,0.7209934547125807,Yes,-2.112977281937133,-1.2249463528504068,No,Month-to-month,0
Male,2.80528860567826,Yes,No,-2.6210297253282047,No,-1.4834646278477697,1.1814129157009208,DSL,Month-to-month,0
Male,-2.3530834350474366,No,No,0.12839510431090673,No,-6.085562572186455,3.473789257923285,Fiber optic,Two year,0
Male,-0.4802498120795179,Yes,No,0.39455056565402224,Yes,-4.248273198964125,-0.5184805807327089,Fiber optic,Month-to-month,0
Female,-0.41175198743439256,Yes,Yes,1.7493247242131185,No,-1.1355342968302178,-0.5472001339007606,No,One year,0
Female,-4.128980258883548,No,No,-2.488957669795505,Yes,-11.12707400737567,1.766632477136337,Fiber optic,One year,0
Female,-2.8772725917584374,Yes,No,0.8208446574073629,No,-6.616638777123706,-2.5640756449368682,No,One year,0
Female,-3.7316173997977735,No,No,0.5431141904011638,No,-1.2298768938446778,2.12556342890983,No,Two year,1
Male,-0.30104288020058523,No,Yes,-1.2092129184653808,Yes,-0.8313132267629878,-0.9189570676490093,Fiber optic,One year,0
Male,-2.6066578793559634,No,Yes,-1.4653065046551306,Yes,-5.1379785534254445,-0.617705693263537,Fiber optic,Month-to-month,0
Female,-1.582092320253155,Yes,Yes,0.14945065227631815,Yes,-3.7133817788249375,-2.7727747351165917,DSL,Month-to-month,0
Female,0.009489519382965828,No,No,-4.138085434496747,Yes,-3.228970857935769,0.8327321801432293,Fiber optic,Two year,1
Female,0.9128995215480996,Yes,Yes,0.8074481794055799,Yes,0.20125660479437568,0.8762275830617534,Fiber optic,Two year,1
Male,-2.2783195611835496,Yes,Yes,-2.6032156741257664,Yes,-0.05453856253431138,0.006308597833869278,Fiber optic,Month-to-month,0
Female,-1.0806339577239505,Yes,Yes,2.9530888196683103,No,2.712984260858377,-2.973026736430821,Fiber optic,One year,1
Female,-0.9485045666378388,Yes,No,-0.34345091302180275,Yes,-5.472406446379676,-2.7123221424044113,Fiber optic,Month-to-month,0
Male,-2.115255486076216,Yes,No,-0.8092437328878961,Yes,-3.3892473718686236,-0.5683934459658787,Fiber optic,One year,0
Female,0.5321606414471627,No,No,-4.370574969134022,Yes,-5.981118849545347,0.72167985328737,Fiber optic,One year,0
Female,0.9577509168564644,No,No,-3.495604935202678,Yes,-0.30711213566269413,1.0291184515956482,DSL,Two year,1
Female,-0.38810978640407945,Yes,No,0.6970492988940393,Yes,-1.5880577774481075,-0.5734922848424364,DSL,Month-to-month,0
Male,0.6563127725164541,No,No,1.9669786256829145,Yes,-0.3209886824393786,-3.009566066027351,Fiber optic,Month-to-month,0
Female,-1.3981638407943373,No,Yes,2.0479102300669805,Yes,-1.5822869267284434,1.8689364358583846,No,Month-to-month,0
Male,0.3350886257805119,Yes,Yes,2.2896718924422323,Yes,-0.4823297351033279,2.5299316865410644,DSL,Month-to-month,0
Male,2.0691086948150303,Yes,No,3.7875601937051613,No,4.224103133617387,1.5888829051567708,No,One year,0
Male,-1.8016307582294113,Yes,No,-2.091465988709478,No,-3.618458036732311,1.2280197834848052,No,Two year,0
Female,-2.1071012886053104,No,Yes,-0.576434045866844,Yes,-1.9789006419375865,-3.5658156420579648,No,Month-to-month,0
Female,2.457725028483762,Yes,No,-0.2423083139438027,Yes,-0.18829815576163597,1.7126542761796668,DSL,One year,1
Female,-1.5402371185194292,No,No,-0.4525883018820822,Yes,-4.329089372249885,1.714205631673293,No,Month-to-month,0
Male,-3.3609375345484422,No,Yes,-1.6721917066489165,Yes,-7.100180710898869,3.303511868357583,No,One year,0
Female,-1.436997582505013,Yes,No,-0.42598807991155885,No,-0.837718568708612,-1.5164168306464632,Fiber optic,Month-to-month,0
Female,-0.05730727319001039,No,Yes,1.5935391748850296,No,2.098971673265913,-2.6944577764485063,DSL,Two year,0
Female,1.6853351786057695,Yes,Yes,-1.6513471798133041,Yes,-2.9568068896760047,1.0138118768300073,No,Month-to-month,0
Female,-2.4983671208748457,No,No,-0.18574834417981556,No,-2.0415633583465254,-2.536729835727889,DSL,Month-to-month,0
Female,1.4522852893156177,Yes,No,1.2232308148226751,Yes,2.5175890407500447,-1.719774694990499,Fiber optic,Two year,1
Female,-1.7655655821789753,No,No,0.01937863264519768,No,-6.5098948341233545,2.3598402509346363,No,Month-to-month,0
Female,-2.095436803614576,No,Yes,0.04303342828510859,Yes,-5.367495797271622,0.2972058908692601,No,Two year,0
Male,0.29574702156741517,No,No,-3.0178560175121505,Yes,-3.2690298175894403,-0.2953336522677905,Fiber optic,Two year,0
Female,-1.8507893765299175,No,Yes,-1.9359472012855132,Yes,-5.229720892628051,-1.449757339235743,DSL,Month-to-month,0
Male,-1.0533663705694958,No,Yes,-3.18989208906762,No,0.02351164758200075,-1.509566331761735,No,One year,1
Female,-2.6193126357007737,Yes,Yes,-0.2521100446516016,No,-5.197494091286747,2.195955113496532,DSL,Two year,0
Male,-1.7965819343155411,No,No,-0.4016449006233185,Yes,-3.2354911834912463,-0.3972652679937805,DSL,One year,0
Female,-0.5025805812457228,Yes,No,1.9336303194705475,No,-0.3151155090983096,2.0724506246364003,Fiber optic,Two year,0
Male,-0.10008703744073455,No,No,0.11057340279391581,No,-0.08784596636423204,0.6005155275426608,No,Month-to-month,0
Male,1.7065555335640874,Yes,No,-1.215503889392997,No,1.1049826082899397,1.4886531913630914,Fiber optic,Month-to-month,1
Female,-3.231353730822742,No,No,0.2283804778119587,Yes,-4.144475952032145,1.3324063925597547,DSL,Two year,0
Female,-1.631760423675187,No,No,0.8863790847209818,No,-4.225557144968977,1.6585485929329353,Fiber optic,One year,0
Female,-3.208032283315615,Yes,No,0.7179188095681526,Yes,-3.8628672385646046,-0.6933933159604979,DSL,One year,0
Male,-1.566970112336592,No,Yes,-0.9207997886721822,Yes,-4.680778852394754,0.0992209836439667,Fiber optic,One year,0
Female,-1.7095687300196638,No,No,-0.1959294693314766,Yes,-3.6896699935273807,-0.3357235115156272,Fiber optic,One year,0
Female,-1.8768932415722195,Yes,Yes,-0.209012953552842,No,-1.6594176273169385,-2.490246212243054,DSL,Two year,0
Female,0.9683139067437898,Yes,No,-3.0805308387809673,No,-1.435192587479184,-1.401635129273063,DSL,Month-to-month,0
Male,-1.3786647365534923,No,No,0.5474461741232981,Yes,1.776354013779898,3.9615521083658036,Fiber optic,Two year,1
Male,-1.3717095314740744,Yes,No,-1.0818471678085735,Yes,-1.9914136024192304,-1.717679871832662,No,Two year,0
Female,1.478184087118092,No,No,3.4051244538128493,No,3.5788451456821377,0.032807942412139246,No,One year,0
Male,0.2216998818676137,No,Yes,-0.4469363173652815,Yes,-1.454328930027196,1.2239253108323367,No,Two year,0
Female,-1.129640869524549,Yes,Yes,2.638500057075743,Yes,-1.441805363864612,-3.788148456909654,DSL,One year,1
Male,1.1690800173751863,No,Yes,2.499347519715232,No,2.105823643848965,-0.4437056301517539,DSL,Two year,1
Male,-1.9528172564802893,Yes,Yes,0.48020969349224174,No,-6.658819425357862,0.3881323224734313,DSL,Month-to-month,0
Male,-1.855117775734938,Yes,Yes,-0.18312097327212773,Yes,-6.273475491082716,4.740944594393564,Fiber optic,Month-to-month,0
Female,-1.1585112168119225,No,No,-1.8531229408350511,Yes,-2.577727446421013,-3.6158315478080967,No,Month-to-month,0
Male,-2.861897081064189,No,No,0.35050620042759895,Yes,-5.384209101783333,-0.2419832825774808,No,Two year,0
Female,-1.0191981947408277,No,Yes,0.6367017274293192,Yes,-2.6117262681733786,0.3045071049804332,Fiber optic,Two year,0
Male,3.6978729306002753,Yes,Yes,2.5058447665208936,No,9.265123282483808,-0.9236467925341849,DSL,One year,1
Female,0.2928911686208191,No,Yes,-0.5265093476856375,No,-1.9299120893939823,-2.565497706521465,Fiber optic,One year,1
Male,-2.2983761096348614,Yes,No,1.635540370839895,Yes,-1.3372868375599303,-0.6065976180453267,No,Month-to-month,0
Male,-3.29181237196683,Yes,No,-1.4093451309900824,Yes,-3.3477980041641584,-2.293843419932249,Fiber optic,Month-to-month,0
Female,-1.189028274342975,Yes,Yes,-2.8416238976711616,Yes,-4.493200888114994,1.026536299202331,No,Month-to-month,0
Male,-0.786105112737631,No,Yes,-1.8734138507293239,Yes,-5.123290422984229,-0.5998488837026952,No,Two year,0
Male,-0.17141462287796405,Yes,Yes,-0.018443537455953507,No,-2.3104925183908778,0.9164266366381333,Fiber optic,One year,0
Female,0.059095552890569225,No,Yes,0.49240206019741717,No,-4.93206592537957,2.0074314047490756,DSL,One year,0
Female,0.05837489070557722,Yes,Yes,0.37659418753015883,No,-4.356696086295027,-0.38952124380758113,Fiber optic,One year,0
Female,3.470127982279106,Yes,Yes,-0.10121947326503378,No,5.412495390477662,0.4460528382711686,Fiber optic,Two year,1
Male,-0.054953407152186884,Yes,Yes,2.7941360838461398,Yes,0.6485683066699905,-3.0232417195618075,DSL,One year,1
Male,1.9308105512696234,Yes,Yes,-1.018318973868666,Yes,4.489092371929182,-0.6709870983261975,No,One year,1
Female,-2.479116925458798,Yes,No,-3.4254305609816202,No,-3.5293756917525796,0.14085582290412235,No,Two year,1
Female,-0.9227685330978247,No,No,-1.5157206100298013,Yes,-2.345394175345301,-0.6678482295548493,DSL,Month-to-month,0
Male,-0.15733473947295518,No,Yes,1.5652074747467526,No,-0.49212225175976,3.028425399630562,No,Two year,0
Female,-1.1053334605315124,Yes,Yes,0.9072426679614277,Yes,-2.5682026564576863,-0.327553981586876,DSL,Month-to-month,0
Female,-2.3671996223920395,Yes,No,1.4969486247266581,Yes,-1.1774820787190945,-2.8260790759937944,DSL,Two year,0
Female,-0.9463427285287098,Yes,Yes,1.933850065126294,No,0.40971589550508625,-2.7546216837885105,Fiber optic,One year,1
Female,-0.616047964799421,No,Yes,0.2891185385834074,No,-3.752595617517215,0.14822216049352666,DSL,One year,0
Female,-1.355516882729611,Yes,No,-0.781408999715034,No,-7.383921862569095,5.306706687549012,No,Month-to-month,0
Male,-0.02146060426009999,Yes,Yes,-1.389033437099127,Yes,-5.233585052047834,2.607186361524144,DSL,Two year,0
Male,-0.5538802095330952,No,Yes,-1.2452519390939847,Yes,1.4623148448315892,4.189333630627452,Fiber optic,Two year,1
Male,0.17062970851863835,No,No,-3.1281012917136883,No,-5.863379020077608,1.2085360824815874,Fiber optic,One year,0
Female,-0.6494574126324164,Yes,Yes,-2.33789861861391,Yes,-2.387368597437181,-1.1292528446267973,Fiber optic,One year,0
Female,-2.187473849336655,No,Yes,0.4577500337780799,Yes,-6.3108581146102605,-2.07301063785404,DSL,One year,1
Male,-3.605462124483698,No,Yes,-0.7356819861055719,Yes,-4.0706532435640534,-1.6756604933663177,Fiber optic,Month-to-month,0
Female,-2.9589575945109874,Yes,Yes,0.5990322209769989,Yes,-3.1457051235215547,-0.5677845732256529,Fiber optic,Month-to-month,0
Male,0.44987185741218116,Yes,Yes,-2.640224401469472,No,-2.8592567228970145,-1.8732935929025907,No,Two year,0
Male,1.1777230410100792,Yes,Yes,-1.3498259472051373,No,-1.971269146087902,-0.440182813483752,No,Month-to-month,0
Male,-1.0902454513454958,Yes,Yes,1.5182624618522147,Yes,-2.632222629762512,1.3042793280883491,DSL,One year,0
Female,0.19435353759890472,Yes,Yes,-3.684143645280764,Yes,-2.4156782935296004,0.4000916277396066,DSL,One year,1
Female,-2.4302313481291504,Yes,No,-2.11743540329028,No,-2.358582600716422,-0.12836589807068366,Fiber optic,One year,1
Female,-2.2996559656973696,Yes,Yes,0.4075903990650839,Yes,-1.9371677023302802,1.168262550143339,No,One year,0
Male,-2.589101651416807,No,No,0.9591186257072324,Yes,-4.363729874130365,-3.5239050124312645,Fiber optic,One year,0
Male,-0.8624893692881217,Yes,No,0.1849406528410258,No,-1.0211300707907558,-1.6194659408737344,No,Two year,0
Female,1.693524430113667,Yes,No,-1.3073673966071275,Yes,0.8929788947152323,0.27834999637702706,No,One year,0
Female,-1.1010378836357975,No,Yes,0.07211997322169061,No,-1.774967812060643,-0.47873673162312835,No,Month-to-month,0
Male,-0.653946662581538,No,No,-1.3227074030467876,Yes,-0.6302353068966075,-1.6789034937395855,Fiber optic,Two year,0
Female,0.0847265172819387,Yes,No,-1.3007932217212608,Yes,1.8908251003804766,-2.2182954613121337,No,One year,0
Male,-1.3934460577245937,Yes,Yes,-3.7040035106233122,No,-1.0887333682710842,5.349073883719821,Fiber optic,One year,1
Male,4.018083182304299,No,No,1.8703771088167616,Yes,6.209876734733417,2.089350150237882,No,One year,1
Female,-0.00603985495224546,No,No,1.8985075173501906,Yes,1.3870796370506313,1.9247011860276872,No,One year,0
Male,-2.8860720711120065,No,No,1.5010435939182911,No,-3.807632982552458,-1.63022611112922,DSL,Month-to-month,0
Female,-2.0626308770501574,Yes,No,-0.5836263912093581,Yes,-3.9191562607461528,-2.1979398694221164,Fiber optic,Month-to-month,0
Female,-3.544466573379351,Yes,Yes,-0.25121853900665014,Yes,-8.323504549337066,-1.241939677280802,No,One year,0
Female,0.5024743750359284,Yes,No,3.0910733009072477,No,2.98393469289005,-1.9216351988518614,Fiber optic,Two year,1
Female,-0.9828394091719227,Yes,Yes,0.07330046528146839,No,-1.5653648420664728,0.33502304304718855,Fiber optic,One year,0
Female,-1.831984177469217,Yes,Yes,-1.483287221460989,Yes,-1.0177889965735543,-3.1702988463630506,No,One year,0
Male,0.12132664748859767,Yes,Yes,-1.946810984538795,No,-3.3087164170187298,-0.41887283177535006,Fiber optic,Two year,0
Female,-0.7798011852326855,Yes,Yes,-1.0771106177946246,Yes,-1.5563423867601358,5.53469435952867,DSL,Month-to-month,1
Male,-2.2244092948936003,Yes,Yes,0.6041370965500654,Yes,-3.4776639393779067,-3.4056440156658017,Fiber optic,Two year,0
Male,0.16735275423096407,No,No,-3.330943871554892,Yes,0.7990775366986201,3.197547147193852,No,One year,1
Male,-0.2836916236844891,Yes,Yes,6.585695150155311,Yes,2.395599799020234,-0.4182473004050229,Fiber optic,Two year,1
Male,-3.393751811380901,No,Yes,-0.16136757601036245,No,-5.388036545454138,-1.530249800802019,DSL,One year,0
Male,-1.741120526317769,Yes,No,-0.31414224497660426,No,-4.274861017975483,-0.9694754197974091,No,Two year,0
Male,-2.3835127737977118,Yes,No,0.05115708436335609,No,-4.571123548062917,1.6806573466594354,Fiber optic,Month-to-month,0
Female,3.028179193700992,No,No,0.17681911829144237,Yes,-0.10269121953575013,1.3166502659251011,Fiber optic,One year,1
Female,1.689410253763754,Yes,Yes,2.473233000788066,Yes,1.6311232668893325,0.40495631876523086,No,Two year,0
Female,0.17488928982166474,Yes,No,-2.077374143506785,Yes,-5.539369803391215,-0.9626104836649961,DSL,Month-to-month,0
Male,-1.4569694854140007,No,Yes,-1.0359997390453206,Yes,-1.9183596499497704,-2.5522843807937137,Fiber optic,One year,0
Female,-2.5509733307221403,No,No,-0.4660809672958066,Yes,-6.941363826728759,0.9281324968280201,Fiber optic,Two year,0
Male,-2.7084044182906704,Yes,No,-2.4469890876310383,No,-5.522416802725163,-1.9339170693674437,No,Two year,0
Male,0.14737267180030755,No,Yes,-1.2986968985205176,Yes,0.1233145075946844,-1.3711336858042757,DSL,One year,1
Male,-1.2407774651826453,Yes,Yes,-1.470469435670716,No,-0.9275348556945987,-0.17426907937884417,No,Two year,1
Male,-0.4762282055880065,Yes,Yes,-1.4015421071489942,No,-7.027596973308751,-0.6909387013788983,DSL,One year,0
Female,0.4640663280901569,No,Yes,-2.5829383526509027,No,-1.9205650350033905,1.9005673712434747,Fiber optic,Month-to-month,1
Female,0.6348028504476182,Yes,No,-3.9472335419009372,Yes,-1.492424309780231,-0.6748987222513573,No,Two year,0
Female,-0.8127870266105046,No,Yes,0.707678187108276,Yes,-1.9276698307088613,1.273043551663958,No,One year,0
Male,-1.505708140299556,No,No,-1.658469994261317,No,-2.484635303042204,-3.1338328259346167,Fiber optic,Month-to-month,0
Female,-2.0859362819298415,No,No,-0.4813337042539624,No,-2.0517625609536654,-0.6154571352045876,No,One year,0
Female,1.2901470525624577,Yes,Yes,3.4207228821283016,Yes,-0.15932478790573817,3.48724472522468,DSL,One year,0
Female,-2.712310862671553,Yes,No,1.6371923040115743,Yes,-6.963300309696309,-1.9007993700161914,No,Month-to-month,1
Female,-1.6605579552682261,No,No,-0.406006070487156,No,-6.050890291950466,3.5132100202547205,Fiber optic,Two year,0
Female,3.029791512351935,Yes,Yes,1.3711578499028299,Yes,4.143290674369218,0.29259498746547985,Fiber optic,Month-to-month,1
Male,-2.806518425292184,No,No,0.29443009183480195,Yes,-5.21216662346707,0.2985200417516297,Fiber optic,Month-to-month,0
